TEMP.no.negatives.2,DO,vel_cm_s,meanHSIo,WDP,ZICE,ZSNOW,Perimeter,Hectares,max_depth,avg_fetch,sdi,econ,pct_outl,num_outl,pct_aqveg,CHLcal,FDD,dis_z_score,OBJECTID,SHEETBAR,FLDNUM,Month,Day,Year,uniq_id,AQUA_CODE,AQUA_DESC,pool,DEPTH_HSI_2m,TEMP_HSI,DO_HSI,VELOCITY_HSI,HSI_winter_cover,HSI_Winter_water_quality,HSI_winter_other
0,12.3,0,0,0.51,31,6,2468.635764,9.029581551,1.2,0.106083952,2.317492153,0,17.33703751,1,100,4.72395,839.5,-0.624908656,8835,42015324,2,1,31,2008,P08_CFL_221,CFL,Contiguous Floodplain Lake,P08,0.2,0,1,1,0.2,0,1
0.7,22.2,0,0.35,0.3,41,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,29.12554,554,-0.536480972,7367,42001689,2,1,30,1995,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.35,1,1,1,0.35,1
0.6,21.2,0,0.3,0.24,36,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,82.23562,554,-0.536480972,7371,42001693,2,1,30,1995,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.3,1,1,1,0.3,1
0.4,0.5,0,0,0.33,50,8,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,35.75968,876,-0.245189777,7437,42004058,2,1,27,1997,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.2,0,1,1,0,1
0.4,0.6,0,0,0.15,46,5,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,59.5094,876,-0.245189777,7438,42004059,2,1,27,1997,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.2,0,1,1,0,1
0.9,5.4,5,0,0.21,26,9,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,2.457,876,-0.245189777,7439,42004060,2,1,27,1997,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.45,1,0.97,1,0.63,0
0.6,8.7,0,0.45,0.92,30,7,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,29.25836,876,-0.245189777,7441,42004062,2,1,27,1997,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.3,1,1,1,0.3,1
1.2,2.4,0,0.4,0.62,26,14,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,6.47588,687,-0.541682601,7711,42006586,2,1,27,1999,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.53,0.4,1,1,0.4,1
0.4,5.2,0,0.2,0.49,30,13,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,52.40724,687,-0.541682601,7714,42006592,2,1,27,1999,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.2,1,1,1,0.2,1
0.3,10.9,0,0.15,0.25,27,8,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,38.85216,646.5,-0.5598883,7874,42007872,2,1,28,2000,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.15,1,1,1,0.15,1
1.9,0.5,0,0,0.3,26,9,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,18.7952,646.5,-0.5598883,7875,42007873,2,1,28,2000,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.65,0,1,1,0,1
0.3,0.4,0,0,0.17,21,8,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,49.21216,646.5,-0.5598883,7876,42007874,2,1,28,2000,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.15,0,1,1,0,1
0.1,0.6,0,0,0.16,25,9,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,96.61952,646.5,-0.5598883,7877,42007875,2,1,28,2000,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.05,0,1,1,0,1
0.3,11.1,0,0.15,0.16,24,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,116.42784,646.5,-0.5598883,7878,42007876,2,1,28,2000,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.15,1,1,1,0.15,1
0.6,12.3,0,0.475,0.74,26,5,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,19.54112,646.5,-0.5598883,7881,42007878,2,1,28,2000,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.3,1,1,1,0.3,1
0.4,11.5,0,0.465,0.85,20,4,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,5.28576,646.5,-0.5598883,7883,42007879,2,1,28,2000,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.2,1,1,1,0.2,1
0.2,14.1,0,0.1,0.15,31,9,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,97.86272,646.5,-0.5598883,7885,42007880,2,1,28,2000,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.1,1,1,1,0.1,1
0.1,12.4,0,0.05,0.32,41,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,3.02812,1074.5,-0.354423975,7961,42008966,2,1,22,2001,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.05,1,1,1,0.05,1
0.6,11.3,0,0.3,0.41,35,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,15.89656,1074.5,-0.354423975,7962,42008967,2,1,22,2001,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.3,1,1,1,0.3,1
0.3,1.1,0,0,0.16,35,4,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,11.60708,1074.5,-0.354423975,7965,42008969,2,1,22,2001,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.15,0,1,1,0,1
2,0.3,0,0,0.52,36,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,6.24523,1074.5,-0.354423975,7966,42008970,2,1,22,2001,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.67,0,1,1,0,1
2.8,12.3,0,0.87,0.34,10,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,41.56964,201,-0.450654102,8190,42010164,2,1,22,2002,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.8,1,1,1,0.87,1
3.7,20,0,0.985,0.7,22,3,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,1.94918,201,-0.450654102,8191,42010165,2,1,22,2002,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.95,1,1,1,0.97,1
0.8,1.6,0,0.4,0.2,20,3,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,7.06396,201,-0.450654102,8193,42010166,2,1,22,2002,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.4,0.4,1,1,0.4,1
0.9,2.2,0,0.4,0.14,17,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,50.73044,201,-0.450654102,8194,42010167,2,1,22,2002,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.45,0.4,1,1,0.4,1
0.7,7.7,0,0.35,0.13,19,1,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,18.2096,201,-0.450654102,8195,42010168,2,1,22,2002,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.35,1,1,1,0.35,1
2.6,20,0,0.85,0.43,22,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,4.54474,201,-0.450654102,8197,42010170,2,1,22,2002,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.77,1,1,1,0.85,1
1.5,20,0,0.72,0.34,27,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,9.8122,201,-0.450654102,8198,42010171,2,1,22,2002,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.58,1,1,1,0.72,1
0.2,0.5,0,0,0.23,25,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,24.4272,839.5,-0.624908656,8819,42015307,2,1,31,2008,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.1,0,1,1,0,1
0.6,0,0,0,0.47,27,5,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,68.6532,839.5,-0.624908656,8820,42015308,2,1,31,2008,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.3,0,1,1,0,1
0.4,9.5,0,0.2,0.11,48,7,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,9.73258,1006.5,-0.146358836,9160,42018670,2,1,26,2011,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.2,1,1,1,0.2,1
0.8,0.5,0,0,0.88,45,8,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,42.92805,1006.5,-0.146358836,9162,42018672,2,1,26,2011,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.4,0,1,1,0,1
0.7,0.3,0,0,0.55,52,6,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,39.27496,1006.5,-0.146358836,9164,42018673,2,1,26,2011,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.35,0,1,1,0,1
2,12.9,0,0.78,0.36,30,8,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,14.94117,366,-0.632711099,9289,42019738,2,1,23,2012,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.67,1,1,1,0.78,1
0.7,7.5,0,0.35,0.09,23,6,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,49.39171,366,-0.632711099,9291,42019740,2,1,23,2012,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.35,1,1,1,0.35,1
2.4,2.9,0,0.4,0.46,23,9,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,33.90477,366,-0.632711099,9292,42019741,2,1,23,2012,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.73,0.4,1,1,0.4,1
0.2,14.3,0,0.4,1.48,39,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,6.42632,707.5,-0.660539811,9672,42020982,2,1,29,2013,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.1,1,1,1,0.1,1
1,7.3,0,0.67,0.66,34,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,4.62621,707.5,-0.660539811,9674,42020983,2,1,29,2013,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.5,1,1,1,0.67,1
2,20.5,0,0.89,0.79,33,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,5.87244,707.5,-0.660539811,9676,42020984,2,1,29,2013,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.67,1,1,1,0.78,1
1.1,18.6,0,0.68,0.48,38,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,25.39671,707.5,-0.660539811,9678,42020985,2,1,29,2013,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.52,1,1,1,0.68,1
1.8,17.6,0,0.75,0.41,32,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,9.7496,707.5,-0.660539811,9679,42020986,2,1,29,2013,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.63,1,1,1,0.75,1
0.9,0.8,0,0,0.4,40,8,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,21.53255,1279,-0.614505399,9797,42022031,2,1,31,2014,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.45,0,1,1,0,1
0.3,0.6,0,0,0.22,42,14,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,31.08805,1279,-0.614505399,9799,42022033,2,1,31,2014,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.15,0,1,1,0,1
1.1,14.9,0,0.74,0.64,29,4,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,26.0679,554.5,-0.388234561,9883,42023125,2,1,28,2015,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.52,1,1,1,0.68,1
1.1,11.8,0,0.68,0.58,28,3,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,18.43958,554.5,-0.388234561,9885,42023126,2,1,28,2015,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.52,1,1,1,0.68,1
1.8,4.2,0,0.65,0.32,31,3,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,18.03092,554.5,-0.388234561,9886,42023127,2,1,28,2015,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.63,0.7,1,1,0.65,1
2.1,15.1,0,0.895,1.52,37,1,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,18.43958,554.5,-0.388234561,9889,42023130,2,1,28,2015,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.68,1,1,1,0.79,1
2.3,9.7,0,0.905,1.06,36,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,13.127,554.5,-0.388234561,9891,42023134,2,1,28,2015,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.72,1,1,1,0.81,1
0.5,14.6,0,0.47,1.27,38,3,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,60.82056,416,-0.203576749,10043,42024283,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.25,1,1,1,0.25,1
1,4.3,0,0.57,0.16,38,1,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,98.46102,416,-0.203576749,10045,42024284,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.5,0.7,1,1,0.57,1
0.8,0.6,0,0,0.39,33,1,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,31.59565,416,-0.203576749,10046,42024285,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.4,0,1,1,0,1
0.9,14.8,0,0.63,0.45,29,1,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,12.77542,416,-0.203576749,10047,42024286,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.45,1,1,1,0.63,1
0.8,20.1,0,0.4,0.35,36,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,24.86321,416,-0.203576749,10048,42024287,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.4,1,1,1,0.4,1
1.8,16.3,0,0.865,1.18,36,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,19.81388,416,-0.203576749,10049,42024288,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.63,1,1,1,0.75,1
1.1,14.3,0,0.68,0.4,36,5,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,15.22358,416,-0.203576749,10051,42024289,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.52,1,1,1,0.68,1
1.1,19.2,0,0.68,0.48,34,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,20.88495,416,-0.203576749,10052,42024293,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.52,1,1,1,0.68,1
0.8,22.7,0,0.655,1.78,38,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,86.37323,416,-0.203576749,10053,42024294,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.4,1,1,1,0.4,1
0.9,15.9,0,0.63,0.55,39,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,60.66755,416,-0.203576749,10055,42024295,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.45,1,1,1,0.63,1
0.6,18.9,0,0.3,0.3,38,2,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,132.12322,416,-0.203576749,10056,42024296,2,1,28,2016,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.3,1,1,1,0.3,1
0.8,15.3,0,0.4,0.31,49,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,6.1465,732.1739,-0.354423975,10278,42026474,2,1,25,2018,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.4,1,1,1,0.4,1
0.9,13.9,0,0.63,0.49,45,0,23530.5351,281.1958369,5.99,0.430293,3.958425068,1.383952817,1.290745117,2,87.32147001,2.4918,732.1739,-0.354423975,10279,42026475,2,1,25,2018,P08_CFL_224,CFL,Contiguous Floodplain Lake,P08,1,0.45,1,1,1,0.63,1
0,10.8,3,0,0.15,37,0,10075.38568,31.36095262,1.56,0.139702235,5.075304749,72.17270203,16.31014668,4,90.09100201,4.0728,918.5,-0.471460616,9067,42017554,2,1,28,2010,P08_CFL_228,CFL,Contiguous Floodplain Lake,P08,0.2,0,1,0.98,0.2,0,0
0,12.3,8,0,0.18,40,5,10075.38568,31.36095262,1.56,0.139702235,5.075304749,72.17270203,16.31014668,4,90.09100201,0,1006.5,-0.146358836,9186,42018698,2,1,26,2011,P08_CFL_228,CFL,Contiguous Floodplain Lake,P08,0.2,0,1,0.95,0.2,0,0
0,13.4,4,0,0.51,23,14,5849.9947,12.18875622,0.96,0.126275861,4.726839382,42.70891925,23.6943509,2,99.08547491,6.96843,708,-0.502670387,8391,42012191,2,1,26,2005,P08_CFL_234,CFL,Contiguous Floodplain Lake,P08,0.2,0,1,0.98,0.2,0,0
0.1,13.6,10,0,0.55,20,0,5849.9947,12.18875622,0.96,0.126275861,4.726839382,42.70891925,23.6943509,2,99.08547491,6.54395,708,-0.502670387,8392,42012192,2,1,26,2005,P08_CFL_234,CFL,Contiguous Floodplain Lake,P08,0.2,0.05,1,0.94,0.2,0.05,0
0.3,12.9,0,0.15,0.13,13,1,5849.9947,12.18875622,0.96,0.126275861,4.726839382,42.70891925,23.6943509,2,99.08547491,19.1253,505,-0.520876087,8631,42014141,2,1,23,2007,P08_CFL_234,CFL,Contiguous Floodplain Lake,P08,0.2,0.15,1,1,0.2,0.15,1
0,11.9,9,0,0.66,27,7,5849.9947,12.18875622,0.96,0.126275861,4.726839382,42.70891925,23.6943509,2,99.08547491,0,1006.5,-0.141157208,9226,42018741,2,1,28,2011,P08_CFL_234,CFL,Contiguous Floodplain Lake,P08,0.2,0,1,0.95,0.2,0,0
0.1,0,0,0,0.15,27,9,12233.91178,69.64339363,1.87,0.251090026,4.135427867,31.76184658,14.36833066,1,99.03262865,15.81152,646.5,-0.562489115,7815,42007828,2,1,26,2000,P08_CFL_238,CFL,Contiguous Floodplain Lake,P08,0.2,0.05,0,1,0.2,0,1
0.7,5.8,0,0.35,0.08,17,0,12233.91178,69.64339363,1.87,0.251090026,4.135427867,31.76184658,14.36833066,1,99.03262865,5.9952,201,-0.42464596,8216,42010185,2,1,23,2002,P08_CFL_238,CFL,Contiguous Floodplain Lake,P08,0.2,0.35,1,1,0.2,0.35,1
0.2,11.1,0,0.305,0.73,17,6,12233.91178,69.64339363,1.87,0.251090026,4.135427867,31.76184658,14.36833066,1,99.03262865,11.5527,505,-0.520876087,8628,42014139,2,1,23,2007,P08_CFL_238,CFL,Contiguous Floodplain Lake,P08,0.2,0.1,1,1,0.2,0.1,1
0.8,0.6,0,0,0.21,47,7,12233.91178,69.64339363,1.87,0.251090026,4.135427867,31.76184658,14.36833066,1,99.03262865,1.63225,1006.5,-0.141157208,9223,42018735,2,1,28,2011,P08_CFL_238,CFL,Contiguous Floodplain Lake,P08,0.2,0.4,0,1,0.2,0,1
0,11.5,4,0,0.22,44,9,12233.91178,69.64339363,1.87,0.251090026,4.135427867,31.76184658,14.36833066,1,99.03262865,0,1006.5,-0.141157208,9224,42018736,2,1,28,2011,P08_CFL_238,CFL,Contiguous Floodplain Lake,P08,0.2,0,1,0.98,0.2,0,0
0.2,12.4,0,0.1,0.06,31,1,12233.91178,69.64339363,1.87,0.251090026,4.135427867,31.76184658,14.36833066,1,99.03262865,7.57308,416,-0.200975935,10031,42024271,2,1,27,2016,P08_CFL_238,CFL,Contiguous Floodplain Lake,P08,0.2,0.1,1,1,0.2,0.1,1
0.6,0.8,0,0,0.1,45,0,12233.91178,69.64339363,1.87,0.251090026,4.135427867,31.76184658,14.36833066,1,99.03262865,2.6507,732.1739,-0.416843517,10363,42026557,2,1,31,2018,P08_CFL_238,CFL,Contiguous Floodplain Lake,P08,0.2,0.3,0,1,0.2,0,1
0.2,14.3,6,0,0.51,0,0,2071.108259,4.030804376,2.74,0.080921718,2.910060433,0,17.557748,1,79.84413889,7.51376,366,-0.567690743,9396,42019830,2,1,26,2012,P08_CFL_250,CFL,Contiguous Floodplain Lake,P08,0.82,0.1,1,0.96,0.82,0.1,0
0,14.3,11,0,0.42,19,9,1597.853549,4.188080144,1.28,0.096782265,2.202543772,0,25.56648577,1,100,7.49903,708,-0.549485043,8355,42012151,2,1,24,2005,P08_CFL_259,CFL,Contiguous Floodplain Lake,P08,0.2,0,1,0.93,0.2,0,0
1.5,0.3,0,0,0.31,24,10,2015.289071,4.274735359,2.33,0.063106429,2.749652436,0,6.056491412,1,98.67710941,22.4427,839.5,-0.624908656,8838,42015327,2,1,31,2008,P08_CFL_260,CFL,Contiguous Floodplain Lake,P08,0.44,0.58,0,1,0.44,0,1
0.2,12.2,0,0.1,0.2,26,5,5196.508589,7.71235365,1.52,0.057289341,5.278533106,23.40814926,15.82866255,2,95.8583786,17.9664,646.5,-0.562489115,7820,42007835,2,1,26,2000,P08_CFL_261,CFL,Contiguous Floodplain Lake,P08,0.2,0.1,1,1,0.2,0.1,1
0,11.3,0,0,0.06,17,7,3371.298779,14.2939602,1.25,0.126260708,2.515451958,0,5.377420668,1,96.86473745,83.0272,646.5,-0.562489115,7821,42007836,2,1,26,2000,P08_CFL_283,CFL,Contiguous Floodplain Lake,P08,0.2,0,1,1,0.2,0,1
1.3,0.5,0,0,0.24,35,11,3371.298779,14.2939602,1.25,0.126260708,2.515451958,0,5.377420668,1,96.86473745,37.74772,1151.5,-0.611904585,8922,42016415,2,1,28,2009,P08_CFL_283,CFL,Contiguous Floodplain Lake,P08,0.2,0.55,0,1,0.2,0,1
0.4,14.1,0,0.2,0.26,35,4,796.0135887,0.828656088,0.43,0.107637486,2.466768461,0,24.46439398,1,-2.41E-10,22.87408,416,-0.200975935,10006,42024248,2,1,27,2016,P08_CFL_284,CFL,Contiguous Floodplain Lake,P08,0.2,0.2,1,1,0.2,0.2,1
0.2,8.9,5,0,0.3,29,10,4516.051662,11.31877772,2.65,0.072790694,3.78664162,54.96012798,1.50883487,1,100,0,876,-0.245189777,7470,42004093,2,1,29,1997,P08_CFL_286,CFL,Contiguous Floodplain Lake,P08,0.44,0.1,1,0.97,0.44,0.1,0
2.2,18.6,0,0.73,0.28,16,2,4516.051662,11.31877772,2.65,0.072790694,3.78664162,54.96012798,1.50883487,1,100,11.87338,201,-0.42464596,8212,42010182,2,1,23,2002,P08_CFL_286,CFL,Contiguous Floodplain Lake,P08,0.44,0.7,1,1,0.44,0.8,1
0.5,11.5,0,0.25,0.86,38,9,4516.051662,11.31877772,2.65,0.072790694,3.78664162,54.96012798,1.50883487,1,100,7.6782,554.5,-0.388234561,9919,42023162,2,1,29,2015,P08_CFL_286,CFL,Contiguous Floodplain Lake,P08,0.44,0.25,1,1,0.44,0.25,1
0.9,2.5,0,0.4,0.22,35,6,13975.96249,33.54758063,2.49,0.068675316,6.806850183,72.90249108,1.99221287,3,38.77452591,6.24523,1074.5,-0.422045146,7975,42008978,2,1,23,2001,P08_CFL_291,CFL,Contiguous Floodplain Lake,P08,1,0.45,0.4,1,1,0.4,1
0.1,12.9,2,0.05,0.43,36,5,13975.96249,33.54758063,2.49,0.068675316,6.806850183,72.90249108,1.99221287,3,38.77452591,0,1074.5,-0.422045146,7981,42008984,2,1,23,2001,P08_CFL_291,CFL,Contiguous Floodplain Lake,P08,1,0.05,1,0.99,1,0.05,0.19
0,14.8,4,0,1.48,22,2,13975.96249,33.54758063,2.49,0.068675316,6.806850183,72.90249108,1.99221287,3,38.77452591,10.34658,201,-0.450654102,8165,42010141,2,1,21,2002,P08_CFL_291,CFL,Contiguous Floodplain Lake,P08,1,0,1,0.98,1,0,0
0.1,12.8,3,0,0.42,34,12,13975.96249,33.54758063,2.49,0.068675316,6.806850183,72.90249108,1.99221287,3,38.77452591,0,1151.5,-0.611904585,8914,42016405,2,1,28,2009,P08_CFL_291,CFL,Contiguous Floodplain Lake,P08,1,0.05,1,0.98,1,0.05,0
0.1,12.5,1,0.05,0.67,36,13,13975.96249,33.54758063,2.49,0.068675316,6.806850183,72.90249108,1.99221287,3,38.77452591,0,1151.5,-0.611904585,8915,42016406,2,1,28,2009,P08_CFL_291,CFL,Contiguous Floodplain Lake,P08,1,0.05,1,0.99,1,0.05,0.4
0.3,10.3,0,0.15,0.56,43,15,13975.96249,33.54758063,2.49,0.068675316,6.806850183,72.90249108,1.99221287,3,38.77452591,0,1151.5,-0.611904585,8920,42016413,2,1,28,2009,P08_CFL_291,CFL,Contiguous Floodplain Lake,P08,1,0.15,1,1,1,0.15,1
0.4,14.3,0,0.2,0.63,40,0,13975.96249,33.54758063,2.49,0.068675316,6.806850183,72.90249108,1.99221287,3,38.77452591,7.81102,707.5,-0.660539811,9689,42020996,2,1,29,2013,P08_CFL_291,CFL,Contiguous Floodplain Lake,P08,1,0.2,1,1,1,0.2,1
0.1,13.6,25,0,0.81,17,4,13975.96249,33.54758063,2.49,0.068675316,6.806850183,72.90249108,1.99221287,3,38.77452591,8.03211,416,-0.198375121,10003,42024245,2,1,26,2016,P08_CFL_291,CFL,Contiguous Floodplain Lake,P08,1,0.05,1,0.85,1,0.05,0
0.1,13.2,7,0.025,1.21,47,1,13975.96249,33.54758063,2.49,0.068675316,6.806850183,72.90249108,1.99221287,3,38.77452591,3.9219,732.1739,-0.35702479,10228,42026420,2,1,23,2018,P08_CFL_291,CFL,Contiguous Floodplain Lake,P08,1,0.05,1,0.96,1,0.05,0
